,frame,id,bb_left,bb_top,bb_width,bb_height,conf,cls,vis,pos_x,pos_y
928,26,56,1518.34,635.16,24.300000000000185,28.860000000000014,1,1,1.0,1530.49,649.5899999999999
929,26,57,842.71,562.02,21.34999999999991,23.620000000000005,1,1,1.0,853.385,573.8299999999999
930,26,58,807.6,517.53,17.480000000000018,18.519999999999985,1,1,1.0,816.34,526.79
931,26,59,1050.79,612.21,25.049999999999955,28.94999999999993,1,1,1.0,1063.315,626.685
932,26,61,792.93,503.62,19.200000000000045,20.600000000000023,1,1,1.0,802.53,513.9200000000001
933,26,62,951.74,573.97,23.610000000000014,28.120000000000005,1,1,1.0,963.5450000000001,588.03
934,26,63,910.87,565.05,22.370000000000005,26.58000000000004,1,1,1.0,922.0550000000001,578.3399999999999
935,26,64,987.68,599.08,22.1400000000001,26.67999999999995,1,1,1.0,998.75,612.4200000000001
936,26,66,1544.52,681.74,27.680000000000064,29.120000000000005,1,1,1.0,1558.3600000000001,696.3
937,26,67,1575.79,679.34,26.539999999999964,28.110000000000014,1,1,1.0,1589.06,693.395
938,26,68,438.57,808.42,37.99000000000001,42.57000000000005,1,1,1.0,457.565,829.7049999999999
939,26,69,314.47,810.95,36.5,40.46999999999992,1,1,1.0,332.72,831.1850000000001
940,26,70,1117.5014285714287,633.7157142857143,21.23285714285706,21.07428571428577,1,1,0.0,1128.1178571428572,644.2528571428571
941,26,71,998.08,555.4,23.219999999999917,26.779999999999973,1,1,1.0,1009.69,568.79
942,26,72,886.16,486.63,18.700000000000045,21.590000000000032,1,1,1.0,895.51,497.425
943,26,73,842.23,474.6,19.409999999999968,22.20999999999998,1,1,1.0,851.935,485.70500000000004
944,26,74,781.3,738.06,31.700000000000045,38.010000000000105,1,1,1.0,797.15,757.065
945,26,75,708.64,728.66,30.450000000000045,34.610000000000014,1,1,1.0,723.865,745.9649999999999
946,26,77,1153.19,576.99,21.769999999999985,26.069999999999936,1,1,1.0,1164.075,590.025
947,26,78,1423.17,657.09,23.789999999999964,26.43999999999994,1,1,1.0,1435.065,670.31
948,26,79,1110.52,544.23,21.230000000000015,23.600000000000023,1,1,1.0,1121.135,556.03
949,26,80,1059.43,554.98,15.329999999999927,21.379999999999995,1,1,1.0,1067.095,565.6700000000001
950,26,81,1045.97,549.44,17.200000000000045,19.61999999999989,1,1,1.0,1054.5700000000002,559.25
951,26,82,907.33,502.57,19.99000000000001,21.62000000000006,1,1,1.0,917.325,513.38
952,26,83,852.03,503.05,20.370000000000005,23.05000000000001,1,1,1.0,862.2149999999999,514.575
953,26,84,955.31,483.54,18.110000000000014,20.46999999999997,1,1,1.0,964.365,493.775
954,27,1,1222.91,576.37,21.25,23.350000000000023,1,1,1.0,1233.535,588.0450000000001
955,27,5,1467.96,612.47,22.170000000000076,24.149999999999977,1,1,1.0,1479.045,624.5450000000001
956,27,6,1016.88,635.15,20.91999999999996,24.300000000000068,1,1,1.0,1027.34,647.3
957,27,21,1259.11,568.54,20.46000000000004,22.980000000000015,1,1,1.0,1269.34,580.03
958,27,24,1788.0,812.15,37.27999999999997,36.85000000000002,1,1,1.0,1806.6399999999999,830.575
959,27,46,1810.1,851.63,38.200000000000045,42.04999999999996,1,1,1.0,1829.1999999999998,872.655
960,27,47,1045.04,649.13,27.66000000000008,34.039999999999964,1,1,1.0,1058.87,666.15
961,27,48,1253.83,653.39,26.600000000000136,31.31000000000006,1,1,1.0,1267.13,669.0450000000001
962,27,49,475.72,786.62,32.42999999999995,34.48000000000002,1,1,1.0,491.935,803.86
963,27,52,1117.1,651.3,27.29000000000019,33.930000000000064,1,1,1.0,1130.745,668.265
964,27,54,1266.16,470.41,16.74000000000001,17.589999999999975,1,1,1.0,1274.5300000000002,479.20500000000004
965,27,55,1532.0,554.0,16.670000000000073,17.0,1,1,1.0,1540.335,562.5
966,27,56,1520.63,637.86,24.08999999999992,28.649999999999977,1,1,1.0,1532.6750000000002,652.185
967,27,57,843.27,563.43,21.360000000000014,23.680000000000064,1,1,1.0,853.95,575.27
968,27,58,807.45,520.15,17.1099999999999,17.889999999999986,1,1,1.0,816.005,529.095
969,27,59,1052.49,613.3,24.91000000000008,29.0,1,1,1.0,1064.945,627.8
970,27,61,794.51,505.42,19.399999999999977,20.78000000000003,1,1,1.0,804.21,515.8100000000001
971,27,62,953.42,575.97,23.670000000000076,28.289999999999964,1,1,1.0,965.255,590.115
972,27,63,911.88,567.45,22.08000000000004,26.219999999999917,1,1,1.0,922.9200000000001,580.5600000000001
973,27,64,987.82,601.09,22.569999999999936,27.41999999999996,1,1,1.0,999.105,614.8
974,27,66,1540.02,683.12,27.96000000000004,29.41999999999996,1,1,1.0,1554.0,697.8299999999999
975,27,67,1570.99,680.61,26.319999999999936,27.91999999999996,1,1,1.0,1584.15,694.5699999999999
976,27,68,439.05,809.26,37.94999999999999,42.46000000000004,1,1,1.0,458.025,830.49
977,27,69,317.83,810.73,36.53000000000003,40.63,1,1,1.0,336.095,831.0450000000001
978,27,70,1119.037142857143,635.1785714285714,21.28428571428565,21.521428571428636,1,1,0.0,1129.6792857142857,645.9392857142858
979,27,71,998.93,557.01,23.129999999999995,26.66999999999996,1,1,1.0,1010.4949999999999,570.345
980,27,72,888.23,488.63,18.75,21.629999999999995,1,1,1.0,897.605,499.445
981,27,73,844.99,476.46,19.569999999999936,22.33000000000004,1,1,1.0,854.775,487.625
982,27,74,780.84,740.25,31.600000000000023,38.13,1,1,1.0,796.6400000000001,759.315
983,27,75,707.57,731.45,30.44999999999993,34.74000000000001,1,1,1.0,722.795,748.82
984,27,77,1154.88,579.68,21.439999999999827,25.980000000000015,1,1,1.0,1165.6,592.67
985,27,78,1419.77,658.66,23.44000000000005,26.200000000000045,1,1,1.0,1431.49,671.76
986,27,79,1111.39,546.25,21.22999999999979,23.600000000000023,1,1,1.0,1122.005,558.05
987,27,80,1060.96,556.85,15.319999999999936,21.379999999999995,1,1,1.0,1068.62,567.54
988,27,81,1047.58,551.74,17.200000000000045,19.610000000000014,1,1,1.0,1056.1799999999998,561.5450000000001
989,27,82,907.83,504.68,19.84999999999991,21.52000000000004,1,1,1.0,917.755,515.44
990,27,83,853.81,505.16,20.32000000000005,23.05000000000001,1,1,1.0,863.97,516.6850000000001
991,27,84,957.2,485.5,18.039999999999964,20.399999999999977,1,1,1.0,966.22,495.7
992,28,1,1221.86,578.02,21.2800000000002,23.300000000000068,1,1,1.0,1232.5,589.6700000000001
993,28,5,1471.6,614.96,22.180000000000064,24.039999999999964,1,1,1.0,1482.69,626.98
994,28,6,1017.39,638.51,21.209999999999923,24.549999999999955,1,1,1.0,1027.995,650.785
995,28,21,1259.11,570.61,20.54000000000019,22.819999999999936,1,1,1.0,1269.38,582.02
996,28,24,1779.66,813.43,37.37999999999988,36.860000000000014,1,1,1.0,1798.35,831.8599999999999
997,28,46,1815.51,853.3,38.75999999999999,42.700000000000045,1,1,1.0,1834.8899999999999,874.65
998,28,47,1048.38,651.75,27.639999999999876,34.10000000000002,1,1,1.0,1062.2,668.8
999,28,48,1256.65,655.37,26.75,31.49000000000001,1,1,1.0,1270.025,671.115
1000,28,49,477.05,786.86,32.389999999999986,34.559999999999945,1,1,1.0,493.245,804.14
1001,28,52,1120.43,653.37,27.289999999999964,33.89999999999998,1,1,1.0,1134.075,670.3199999999999
1002,28,54,1267.84,472.17,16.65000000000009,17.569999999999993,1,1,1.0,1276.165,480.95500000000004
1003,28,55,1532.33,556.0,16.779999999999973,17.0,1,1,1.0,1540.7199999999998,564.5
1004,28,56,1522.93,640.55,23.87999999999988,28.450000000000045,1,1,1.0,1534.87,654.775
1005,28,57,843.83,564.84,21.379999999999995,23.74000000000001,1,1,1.0,854.52,576.71
1006,28,58,807.3,522.76,16.74000000000001,17.269999999999982,1,1,1.0,815.67,531.395
1007,28,59,1054.2,614.4,24.769999999999985,29.029999999999973,1,1,1.0,1066.585,628.915
1008,28,61,796.09,507.23,19.600000000000023,20.94999999999993,1,1,1.0,805.8900000000001,517.7049999999999
1009,28,62,955.1,577.98,23.74000000000001,28.44999999999993,1,1,1.0,966.97,592.2049999999999
1010,28,63,912.89,569.85,21.779999999999973,25.860000000000014,1,1,1.0,923.78,582.78
1011,28,64,987.96,603.11,22.99000000000001,28.159999999999968,1,1,1.0,999.455,617.19
1012,28,66,1535.53,684.49,28.230000000000015,29.730000000000015,1,1,1.0,1549.645,699.355
1013,28,67,1566.19,681.87,26.09999999999991,27.730000000000015,1,1,1.0,1579.24,695.735
1014,28,68,439.53,810.1,37.920000000000016,42.34000000000003,1,1,1.0,458.49,831.27
1015,28,69,321.19,810.51,36.55000000000001,40.78999999999997,1,1,1.0,339.46500000000003,830.905
1016,28,70,1120.5728571428572,636.6414285714285,21.33571428571424,21.96857142857149,1,1,0.0,1131.2407142857144,647.6257142857143
1017,28,71,999.79,558.62,23.030000000000086,26.57000000000005,1,1,1.0,1011.3050000000001,571.905
1018,28,72,890.3,490.64,18.79000000000008,21.660000000000025,1,1,1.0,899.695,501.47
1019,28,73,847.74,478.32,19.74000000000001,22.44,1,1,1.0,857.61,489.54
1020,28,74,780.38,742.44,31.50999999999999,38.25,1,1,1.0,796.135,761.565
1021,28,75,706.5,734.24,30.450000000000045,34.870000000000005,1,1,1.0,721.725,751.675
1022,28,77,1156.57,582.37,21.12000000000012,25.879999999999995,1,1,1.0,1167.13,595.31
1023,28,78,1416.38,660.23,23.08999999999992,25.96000000000004,1,1,1.0,1427.9250000000002,673.21
1024,28,79,1112.26,548.27,21.230000000000015,23.600000000000023,1,1,1.0,1122.875,560.0699999999999
1025,28,80,1062.49,558.72,15.319999999999936,21.379999999999995,1,1,1.0,1070.15,569.4100000000001
1026,28,81,1049.2,554.04,17.180000000000064,19.590000000000032,1,1,1.0,1057.79,563.835
1027,28,82,908.34,506.79,19.68999999999994,21.420000000000016,1,1,1.0,918.185,517.5
1028,28,83,855.59,507.27,20.25999999999999,23.039999999999964,1,1,1.0,865.72,518.79
1029,28,84,959.09,487.45,17.959999999999923,20.329999999999984,1,1,1.0,968.0699999999999,497.615
1030,29,1,1220.8,579.68,21.309999999999945,23.230000000000015,1,1,1.0,1231.455,591.295
1031,29,5,1475.24,617.45,22.180000000000064,23.92999999999995,1,1,1.0,1486.33,629.415
1032,29,6,1017.89,641.88,21.520000000000092,24.779999999999973,1,1,1.0,1028.65,654.27
1033,29,21,1259.11,572.68,20.62000000000012,22.66000000000008,1,1,1.0,1269.42,584.01
1034,29,24,1771.31,814.7,37.48000000000002,36.88999999999999,1,1,1.0,1790.05,833.1450000000001
1035,29,46,1820.92,854.97,39.319999999999936,43.33999999999992,1,1,1.0,1840.58,876.64
1036,29,47,1051.73,654.38,27.59999999999991,34.139999999999986,1,1,1.0,1065.53,671.45
1037,29,48,1259.47,657.35,26.91000000000008,31.659999999999968,1,1,1.0,1272.925,673.1800000000001
1038,29,49,478.39,787.11,32.34000000000003,34.639999999999986,1,1,1.0,494.56,804.4300000000001
1039,29,52,1123.76,655.45,27.289999999999964,33.870000000000005,1,1,1.0,1137.405,672.385
1040,29,54,1269.53,473.92,16.559999999999945,17.560000000000002,1,1,1.0,1277.81,482.70000000000005
1041,29,55,1532.67,558.0,16.889999999999873,17.0,1,1,1.0,1541.115,566.5
1042,29,56,1525.22,643.25,23.670000000000076,28.25,1,1,1.0,1537.055,657.375
1043,29,57,844.39,566.24,21.389999999999983,23.809999999999945,1,1,1.0,855.0849999999999,578.145
1044,29,58,807.15,525.38,16.370000000000005,16.629999999999995,1,1,1.0,815.335,533.6949999999999
1045,29,59,1055.9,615.49,24.62999999999988,29.069999999999936,1,1,1.0,1068.2150000000001,630.025
1046,29,61,797.67,509.03,19.800000000000068,21.120000000000005,1,1,1.0,807.5699999999999,519.5899999999999
1047,29,62,956.78,579.98,23.800000000000068,28.620000000000005,1,1,1.0,968.6800000000001,594.29
1048,29,63,913.9,572.26,21.49000000000001,25.5,1,1,1.0,924.645,585.01
1049,29,64,988.09,605.12,23.42999999999995,28.899999999999977,1,1,1.0,999.8050000000001,619.5699999999999
1050,29,66,1531.03,685.87,28.519999999999985,30.029999999999973,1,1,1.0,1545.29,700.885
1051,29,67,1561.39,683.14,25.86999999999989,27.539999999999964,1,1,1.0,1574.325,696.91
1052,29,68,440.01,810.94,37.88,42.22999999999991,1,1,1.0,458.95,832.0550000000001
1053,29,69,324.54,810.29,36.589999999999975,40.940000000000055,1,1,1.0,342.83500000000004,830.76
1054,29,70,1122.1085714285714,638.1042857142857,21.38714285714283,22.415714285714348,1,1,0.0,1132.8021428571428,649.3121428571428
1055,29,71,1000.64,560.22,22.930000000000064,26.470000000000027,1,1,1.0,1012.105,573.455
1056,29,72,892.37,492.64,18.840000000000032,21.71000000000004,1,1,1.0,901.79,503.495
1057,29,73,850.49,480.19,19.91999999999996,22.55000000000001,1,1,1.0,860.45,491.46500000000003
1058,29,74,779.93,744.62,31.41000000000008,38.370000000000005,1,1,1.0,795.635,763.8050000000001
1059,29,75,705.43,737.03,30.450000000000045,35.0,1,1,1.0,720.655,754.53
1060,29,77,1158.26,585.05,20.789999999999964,25.800000000000068,1,1,1.0,1168.655,597.95
1061,29,78,1412.98,661.8,22.74000000000001,25.720000000000027,1,1,1.0,1424.35,674.66
1062,29,79,1113.14,550.29,21.22999999999979,23.610000000000014,1,1,1.0,1123.755,562.095
1063,29,80,1064.02,560.59,15.319999999999936,21.379999999999995,1,1,1.0,1071.6799999999998,571.28
1064,29,81,1050.81,556.34,17.180000000000064,19.579999999999927,1,1,1.0,1059.4,566.13
1065,29,82,908.84,508.9,19.549999999999955,21.32000000000005,1,1,1.0,918.615,519.56
1066,29,83,857.37,509.38,20.21000000000004,23.039999999999964,1,1,1.0,867.475,520.9
1067,29,84,960.98,489.41,17.889999999999986,20.25999999999999,1,1,1.0,969.925,499.54
1068,30,1,1219.75,581.33,21.329999999999927,23.17999999999995,1,1,1.0,1230.415,592.9200000000001
1069,30,5,1478.88,619.94,22.189999999999827,23.819999999999936,1,1,1.0,1489.975,631.85
1070,30,6,1018.39,645.24,21.83000000000004,25.029999999999973,1,1,1.0,1029.305,657.755
1071,30,21,1259.11,574.75,20.700000000000045,22.5,1,1,1.0,1269.46,586.0
1072,30,24,1762.96,815.97,37.57999999999993,36.91999999999996,1,1,1.0,1781.75,834.4300000000001
1073,30,46,1826.33,856.64,39.88000000000011,43.99000000000001,1,1,1.0,1846.27,878.635
1074,30,47,1055.08,657.01,27.570000000000164,34.190000000000055,1,1,1.0,1068.865,674.105
1075,30,48,1262.29,659.33,27.069999999999936,31.829999999999927,1,1,1.0,1275.8249999999998,675.245
1076,30,49,479.72,787.35,32.289999999999964,34.73000000000002,1,1,1.0,495.865,804.715
1077,30,52,1127.09,657.52,27.29000000000019,33.84000000000003,1,1,1.0,1140.7350000000001,674.44
1078,30,54,1271.21,475.68,16.480000000000018,17.54000000000002,1,1,1.0,1279.45,484.45000000000005
1079,30,55,1533.0,560.0,17.0,17.0,1,1,1.0,1541.5,568.5
1080,30,56,1527.52,645.94,23.46000000000004,28.049999999999955,1,1,1.0,1539.25,659.965
1081,30,57,844.95,567.65,21.409999999999968,23.870000000000005,1,1,1.0,855.655,579.585
1082,30,58,807.0,528.0,16.0,16.0,1,1,1.0,815.0,536.0
1083,30,59,1057.61,616.59,24.49000000000001,29.100000000000023,1,1,1.0,1069.855,631.1400000000001
1084,30,61,799.25,510.84,20.0,21.29000000000002,1,1,1.0,809.25,521.485
1085,30,62,958.46,581.99,23.860000000000014,28.779999999999973,1,1,1.0,970.3900000000001,596.38
1086,30,63,914.91,574.66,21.200000000000045,25.139999999999983,1,1,1.0,925.51,587.2299999999999
1087,30,64,988.23,607.14,23.850000000000023,29.629999999999995,1,1,1.0,1000.155,621.9549999999999
1088,30,66,1526.54,687.24,28.789999999999964,30.340000000000032,1,1,1.0,1540.935,702.4100000000001
1089,30,67,1556.59,684.4,25.65000000000009,27.360000000000014,1,1,1.0,1569.415,698.0799999999999
1090,30,68,440.49,811.78,37.839999999999975,42.110000000000014,1,1,1.0,459.40999999999997,832.835
1091,30,69,327.9,810.07,36.620000000000005,41.09999999999991,1,1,1.0,346.21,830.62
1092,30,70,1123.6442857142858,639.5671428571428,21.438571428571414,22.8628571428572,1,1,0.0,1134.3635714285715,650.9985714285714
1093,30,71,1001.49,561.83,22.840000000000032,26.370000000000005,1,1,1.0,1012.9100000000001,575.0150000000001
1094,30,72,894.44,494.64,18.879999999999995,21.75,1,1,1.0,903.8800000000001,505.515
1095,30,73,853.24,482.05,20.090000000000032,22.670000000000016,1,1,1.0,863.2850000000001,493.385
1096,30,74,779.47,746.81,31.309999999999945,38.49000000000001,1,1,1.0,795.125,766.055
1097,30,75,704.36,739.82,30.44999999999993,35.129999999999995,1,1,1.0,719.5849999999999,757.385
1098,30,77,1159.95,587.74,20.470000000000027,25.700000000000045,1,1,1.0,1170.185,600.59
1099,30,78,1409.58,663.37,22.40000000000009,25.480000000000015,1,1,1.0,1420.78,676.11
1100,30,79,1114.01,552.32,21.230000000000015,23.59999999999991,1,1,1.0,1124.625,564.12
1101,30,80,1065.54,562.47,15.319999999999936,21.379999999999995,1,1,1.0,1073.1999999999998,573.1600000000001
1102,30,81,1052.42,558.64,17.169999999999845,19.57000000000005,1,1,1.0,1061.005,568.425
1103,30,82,909.34,511.01,19.409999999999968,21.220000000000027,1,1,1.0,919.0450000000001,521.62
1104,30,83,859.15,511.49,20.159999999999968,23.029999999999973,1,1,1.0,869.23,523.005
1105,30,84,962.87,491.36,17.809999999999945,20.19,1,1,1.0,971.775,501.45500000000004
1106,31,1,1219.75,581.33,21.329999999999927,23.17999999999995,1,1,1.0,1230.415,592.9200000000001
1107,31,5,1478.88,619.94,22.189999999999827,23.819999999999936,1,1,1.0,1489.975,631.85
1108,31,6,1018.39,645.24,21.83000000000004,25.029999999999973,1,1,1.0,1029.305,657.755
1109,31,21,1259.11,574.75,20.700000000000045,22.5,1,1,1.0,1269.46,586.0
1110,31,24,1753.15,818.64,37.57999999999993,36.91999999999996,1,1,1.0,1771.94,837.0999999999999
1111,31,46,1826.33,856.64,39.88000000000011,43.99000000000001,1,1,1.0,1846.27,878.635
1112,31,47,1055.08,657.01,27.570000000000164,34.190000000000055,1,1,1.0,1068.865,674.105
1113,31,48,1262.29,659.33,27.069999999999936,31.829999999999927,1,1,1.0,1275.8249999999998,675.245
1114,31,49,479.72,787.35,32.289999999999964,34.73000000000002,1,1,1.0,495.865,804.715
1115,31,52,1127.09,657.52,27.29000000000019,33.84000000000003,1,1,1.0,1140.7350000000001,674.44
1116,31,54,1271.21,475.68,16.480000000000018,17.54000000000002,1,1,1.0,1279.45,484.45000000000005
1117,31,55,1533.0,560.0,17.0,17.0,1,1,1.0,1541.5,568.5
1118,31,56,1530.62,645.94,23.46000000000004,28.049999999999955,1,1,1.0,1542.35,659.965
1119,31,57,844.95,567.65,21.409999999999968,23.870000000000005,1,1,1.0,855.655,579.585
1120,31,58,807.0,528.0,16.0,16.0,1,1,1.0,815.0,536.0
1121,31,59,1057.61,616.59,24.49000000000001,29.100000000000023,1,1,1.0,1069.855,631.1400000000001
1122,31,61,800.91,512.91,20.0,21.300000000000068,1,1,1.0,810.91,523.56
1123,31,62,958.46,581.99,23.860000000000014,28.779999999999973,1,1,1.0,970.3900000000001,596.38
1124,31,63,914.91,574.66,21.200000000000045,25.139999999999983,1,1,1.0,925.51,587.2299999999999
1125,31,64,988.23,607.14,23.850000000000023,29.629999999999995,1,1,1.0,1000.155,621.9549999999999
1126,31,66,1526.54,687.24,28.789999999999964,30.340000000000032,1,1,1.0,1540.935,702.4100000000001
1127,31,67,1556.59,684.4,25.65000000000009,27.360000000000014,1,1,1.0,1569.415,698.0799999999999
1128,31,68,440.49,811.78,37.839999999999975,42.110000000000014,1,1,1.0,459.40999999999997,832.835
1129,31,69,327.9,810.07,36.620000000000005,41.09999999999991,1,1,1.0,346.21,830.62
1130,31,70,1125.18,641.03,21.49000000000001,23.31000000000006,1,1,0.0,1135.9250000000002,652.685
1131,31,71,1001.49,561.83,22.840000000000032,26.370000000000005,1,1,1.0,1012.9100000000001,575.0150000000001
1132,31,72,894.44,494.64,18.879999999999995,21.75,1,1,1.0,903.8800000000001,505.515
1133,31,73,853.24,482.05,20.090000000000032,22.670000000000016,1,1,1.0,863.2850000000001,493.385
1134,31,74,779.47,746.81,31.309999999999945,38.49000000000001,1,1,1.0,795.125,766.055
1135,31,75,704.36,739.82,30.44999999999993,35.129999999999995,1,1,1.0,719.5849999999999,757.385
1136,31,77,1159.95,587.74,20.470000000000027,25.700000000000045,1,1,1.0,1170.185,600.59
1137,31,78,1409.58,663.37,22.40000000000009,25.480000000000015,1,1,1.0,1420.78,676.11
1138,31,79,1114.88,554.34,21.22999999999979,23.600000000000023,1,1,1.0,1125.495,566.1400000000001
1139,31,80,1067.07,564.34,15.320000000000164,21.379999999999995,1,1,1.0,1074.73,575.03
1140,31,81,1054.03,560.94,17.170000000000073,19.559999999999945,1,1,1.0,1062.615,570.72
1141,31,82,909.34,511.01,19.409999999999968,21.220000000000027,1,1,1.0,919.0450000000001,521.62
1142,31,83,859.15,511.49,20.159999999999968,23.029999999999973,1,1,1.0,869.23,523.005
1143,31,84,962.87,491.36,17.809999999999945,20.19,1,1,1.0,971.775,501.45500000000004
1144,32,1,1219.68,582.17,21.24000000000001,23.06000000000006,1,1,1.0,1230.3000000000002,593.7
1145,32,5,1484.64,623.7,22.139999999999876,23.809999999999945,1,1,1.0,1495.71,635.605
1146,32,6,1022.45,646.95,21.74000000000001,25.069999999999936,1,1,1.0,1033.3200000000002,659.485
1147,32,21,1259.76,576.0,20.700000000000045,22.5,1,1,1.0,1270.1100000000001,587.25
1148,32,24,1746.02,819.3,37.02999999999997,37.08000000000004,1,1,1.0,1764.5349999999999,837.8399999999999
1149,32,46,1837.92,856.64,39.87999999999988,43.99000000000001,1,1,1.0,1857.8600000000001,878.635
1150,32,47,1059.05,658.82,27.62000000000012,33.969999999999914,1,1,1.0,1072.8600000000001,675.8050000000001
1151,32,48,1266.47,661.49,27.069999999999936,31.799999999999955,1,1,1.0,1280.005,677.39
1152,32,49,482.7,788.43,32.05000000000001,34.530000000000086,1,1,1.0,498.725,805.6949999999999
1153,32,52,1130.18,659.59,27.329999999999927,33.809999999999945,1,1,1.0,1143.845,676.495
1154,32,54,1272.95,476.71,16.409999999999854,17.49000000000001,1,1,1.0,1281.155,485.455
1155,32,55,1533.22,561.0,16.889999999999873,17.0,1,1,1.0,1541.665,569.5
1156,32,56,1532.84,647.59,23.75999999999999,28.16999999999996,1,1,1.0,1544.7199999999998,661.675
1157,32,57,848.55,573.59,21.370000000000005,23.94999999999993,1,1,1.0,859.2349999999999,585.5649999999999
1158,32,58,809.32,531.91,16.089999999999918,16.370000000000005,1,1,1.0,817.365,540.095
1159,32,59,1059.91,619.89,24.67999999999984,29.090000000000032,1,1,1.0,1072.25,634.435
1160,32,61,803.41,513.88,19.850000000000023,21.230000000000015,1,1,1.0,813.335,524.495
1161,32,62,959.49,584.15,23.549999999999955,28.279999999999973,1,1,1.0,971.265,598.29
1162,32,63,915.07,576.75,21.34999999999991,25.409999999999968,1,1,1.0,925.745,589.4549999999999
1163,32,64,989.23,608.91,23.96000000000004,29.75,1,1,1.0,1001.21,623.785
1164,32,66,1523.44,687.64,28.470000000000027,30.07000000000005,1,1,1.0,1537.6750000000002,702.675
1165,32,67,1552.64,684.47,25.34999999999991,27.209999999999923,1,1,1.0,1565.315,698.075
1166,32,68,442.99,812.43,37.51999999999998,41.780000000000086,1,1,1.0,461.75,833.3199999999999
1167,32,69,331.9,810.5,36.400000000000034,40.620000000000005,1,1,1.0,350.1,830.81
1168,32,70,1125.18,641.03,21.49000000000001,23.31000000000006,1,1,1.0,1135.9250000000002,652.685
1169,32,71,1004.29,567.35,22.75999999999999,26.299999999999955,1,1,1.0,1015.67,580.5
1170,32,72,899.74,496.55,18.71000000000004,21.56,1,1,1.0,909.095,507.33
1171,32,73,854.88,484.49,20.08000000000004,22.149999999999977,1,1,1.0,864.9200000000001,495.565
1172,32,74,779.78,752.23,31.24000000000001,38.360000000000014,1,1,1.0,795.4,771.4100000000001
1173,32,75,704.1,742.21,30.66999999999996,35.23000000000002,1,1,1.0,719.435,759.825
1174,32,77,1163.09,589.76,20.65000000000009,25.730000000000015,1,1,1.0,1173.415,602.625
1175,32,78,1403.92,664.52,22.539999999999964,25.639999999999983,1,1,1.0,1415.19,677.3399999999999
1176,32,79,1116.4,556.16,21.230000000000015,23.600000000000023,1,1,1.0,1127.015,567.96
1177,32,80,1068.07,565.82,15.320000000000164,21.379999999999995,1,1,1.0,1075.73,576.51
1178,32,81,1055.74,563.33,17.160000000000082,19.549999999999955,1,1,1.0,1064.3200000000002,573.105
1179,32,82,910.7,512.92,19.33999999999992,21.139999999999983,1,1,1.0,920.37,523.4899999999999
1180,32,83,860.35,513.48,20.19999999999993,22.899999999999977,1,1,1.0,870.4499999999999,524.9300000000001
1181,32,84,965.32,492.6,17.949999999999932,20.399999999999977,1,1,1.0,974.2950000000001,502.8
1182,33,1,1219.61,583.0,21.16000000000008,22.950000000000045,1,1,1.0,1230.1899999999998,594.475
1183,33,5,1486.84,625.34,22.090000000000146,23.809999999999945,1,1,1.0,1497.885,637.245
1184,33,6,1024.75,648.91,21.65000000000009,25.120000000000005,1,1,1.0,1035.575,661.47
1185,33,21,1260.4,577.24,20.70999999999981,22.5,1,1,1.0,1270.755,588.49
1186,33,24,1738.88,819.96,36.47999999999979,37.23000000000002,1,1,1.0,1757.12,838.575
1187,33,46,1841.2,855.75,41.059999999999945,43.99000000000001,1,1,1.0,1861.73,877.745
1188,33,47,1063.03,660.63,27.66000000000008,33.74000000000001,1,1,1.0,1076.86,677.5
1189,33,48,1270.65,663.64,27.069999999999936,31.789999999999964,1,1,1.0,1284.185,679.535
1190,33,49,485.67,789.5,31.81,34.34000000000003,1,1,1.0,501.575,806.6700000000001
1191,33,52,1133.27,661.66,27.37000000000012,33.780000000000086,1,1,1.0,1146.955,678.55
1192,33,54,1274.69,477.74,16.339999999999918,17.439999999999998,1,1,1.0,1282.8600000000001,486.46000000000004
1193,33,55,1533.44,562.0,16.779999999999973,17.0,1,1,1.0,1541.83,570.5
1194,33,56,1535.06,649.24,24.049999999999955,28.289999999999964,1,1,1.0,1547.085,663.385
1195,33,57,849.46,575.5,21.329999999999927,24.029999999999973,1,1,1.0,860.125,587.515
1196,33,58,810.09,533.1,16.16999999999996,16.730000000000018,1,1,1.0,818.175,541.465
1197,33,59,1062.22,623.2,24.86999999999989,29.059999999999945,1,1,1.0,1074.655,637.73
1198,33,61,805.24,515.86,19.700000000000045,21.159999999999968,1,1,1.0,815.09,526.44
1199,33,62,960.53,586.31,23.220000000000027,27.79000000000008,1,1,1.0,972.14,600.205
1200,33,63,915.23,578.84,21.49000000000001,25.67999999999995,1,1,1.0,925.975,591.6800000000001
1201,33,64,990.23,610.68,24.069999999999936,29.879999999999995,1,1,1.0,1002.265,625.6199999999999
1202,33,66,1520.33,688.03,28.16000000000008,29.81000000000006,1,1,1.0,1534.4099999999999,702.935
1203,33,67,1548.68,684.53,25.059999999999945,27.06000000000006,1,1,1.0,1561.21,698.06
1204,33,68,445.49,813.07,37.19999999999999,41.45999999999992,1,1,1.0,464.09000000000003,833.8
1205,33,69,335.9,810.94,36.18000000000001,40.13999999999999,1,1,1.0,353.99,831.0100000000001
1206,33,70,1128.93,644.59,21.539999999999964,23.709999999999923,1,1,1.0,1139.7,656.4449999999999
1207,33,71,1006.12,569.0,22.68999999999994,26.230000000000015,1,1,1.0,1017.4649999999999,582.115
1208,33,72,900.97,498.45,18.559999999999945,21.38000000000005,1,1,1.0,910.25,509.14
